link,id,gender,age,nationality,noncountry,education,occupation,province,city,id.1,g1_public_indoor,g2_public_outdoor,g3_anti_smoking_ads,g4_smoking_public_venues,g5_accept_free_hookah,g6_quit_difficulty,g7_harmful_hookah_cigarettes,g8_water_filter_harmless,g9_flavor_reduce_harm,g10_workplace_smoking_restrictions,g11_current_tobacco_use,id.2,cs_q1_age,cs_q2_reason_gaining_peace_of_mind,cs_q2_reason_relieving_fatigue,cs_q2_reason_gaining_pleasure,cs_q2_reason_gaining_experience,cs_q2_reason_life_pressure_and_stress,cs_q2_reason_imitating_others,cs_q2_reason_as_a_hobby_and_entertainment,cs_q2_reason_feeling_of_greatness,cs_q2_reason_curiosity,cs_q2_reason_stubbornness_against_parents,cs_q2_reason_mental_emotional_problems,cs_q2_reason_hopelessness_about_the_future_of_life,cs_q2_reason_combined,cs_q3_daily_cigarette_consumption,cs_q4_morning_urge_to_smoke,cs_q5_time_to_first_cigarette,cs_q6_peak_smoking_times,cs_q7_hardest_cigarette_to_skip,cs_q8_smoke_when_sick,cs_q9_first_smoking_location,cs_q10_smoking_start_reason,cs_q11_enjoy_smoking_agreement,cs_q12_bothered_by_smoking_restrictions,cs_q13_smokers_friend_count_opinion,cs_q14_smoking_affects_respect_opinion,cs_q15_recommend_smoking_to_others,id.3,qcs_q1_wants_quit,qcs_q2_attempted_quit,qcs_q3_quitreason_illness_fear,qcs_q3_quitreason_family_insistence,qcs_q3_quitreason_for_children,qcs_q3_quitreason_healthcare_advice,qcs_q3_quitreason_workplace_rules,qcs_q3_quitreason_tired,qcs_q3_quitreason_highcost,qcs_q3_quitreason_others,qcs_q3_quitreason_combined,qcs_q4_num_attempts,qcs_q5_time_between_quits,qcs_q6_last_quit,qcs_q7_failure_reasons,qcs_q8_quit_methods,qcs_q9_withdrawal_symptoms_craving,qcs_q9_withdrawal_symptoms_irritability,qcs_q9_withdrawal_symptoms_productivecough,qcs_q9_withdrawal_symptoms_concentrationloss,qcs_q9_withdrawal_symptoms_weightgain,qcs_q9_withdrawal_symptoms_others,qcs_q9_withdrawal_symptoms_combined,qcs_q10_canquit_again,qcs_q11_supporters,id.4,hs_q1_age_started_smoking,hs_q2_reason_gaining_peace_of_mind,hs_q2_reason_relieving_fatigue,hs_q2_reason_gaining_pleasure,hs_q2_reason_gaining_experience,hs_q2_reason_life_pressure_and_stress,hs_q2_reason_imitating_others,hs_q2_reason_as_a_hobby_and_entertainment,hs_q2_reason_feeling_of_greatness,hs_q2_reason_curiosity,hs_q2_reason_stubbornness_against_parents,hs_q2_reason_mental_emotional_problems,hs_q2_reason_hopelessness_about_the_future_of_life,hs_q2_reason_combined,hs_q3_daily_hooka_consumption,hs_q4_morning_urge_to_smoke,hs_q5_time_to_first_hooka,hs_q6_peak_smoking_times,hs_q7_time_per_session,hs_q8_tobacco_type,hs_q9_hardest_hookah_to_skip,hs_q10_smoke_when_sick,hs_q11_first_time_location,hs_q12_how_start,hs_q13_enjoy_smoking_agreement,hs_q14_bothered_by_smoking_restrictions,hs_q15_smokers_friend_count_opinion,hs_q16_smoking_affects_respect_opinion,hs_q17_recommend_smoking_to_others,id.5,qhs_q1_wants_quit,qhs_q2_attempted_quit,qhs_q3_quitreason_illness_fear,qhs_q3_quitreason_family_insistence,qhs_q3_quitreason_for_children,qhs_q3_quitreason_healthcare_advice,qhs_q3_quitreason_workplace_rules,qhs_q3_quitreason_tired,qhs_q3_quitreason_highcost,qhs_q3_quitreason_others,qhs_q3_quitreason_combined,qhs_q4_num_attempts,qhs_q5_time_between_quits,qhs_q6_last_quit,qhs_q7_failure_reasons,qhs_q8_quit_methods,qhs_q9_withdrawal_symptoms_craving,qhs_q9_withdrawal_symptoms_irritability,qhs_q9_withdrawal_symptoms_productivecough,qhs_q9_withdrawal_symptoms_concentrationloss,qhs_q9_withdrawal_symptoms_weightgain,qhs_q9_withdrawal_symptoms_others,qhs_q9_withdrawal_combined,qhs_q10_canquit_again,qhs_q11_supporters,id.6,res_q1_past_month_shortness_of_breath,res_q2_productivecogh,res_q3_ability_reduces,res_q4_diagnosed_respiratory_illness,res_q5_condition_diagnosed,id.7,surveyor,surveyor_id,spam,start_date,end_date,greg_start_date,greg_end_date,res_time_sec,res_time_min,new_ser,new_sur
https://survey.porsline.ir/n/k/7qvDfHG/IhUF?review_token=None,IhUF,مرد,60,ایرانی,,بدون تحصیلات,بازنشسته,فارس,مرودشت,IhUF,بلی,بلی,بلی,بلی,بلی,بلی,خیر,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,IhUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,IhUF,,,,,,,,,,,,,,,,,,,,,,,,,,IhUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IhUF,,,,,,,,,,,,,,,,,,,,,,,,,,IhUF,Sometimes,Yes - A few days a month,Disagree,no,,IhUF,yes,1419,spam,1400/04/17-09:50:58,1400/04/17-09:56:49,2021-07-08 09:50:58,2021-07-08 09:56:49,351,5.8,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/QSNl?review_token=None,QSNl,زن,55,ایرانی,,دبیرستان,بازنشسته,فارس,نورآباد,QSNl,بلی,بلی,بلی,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,QSNl,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSNl,,,,,,,,,,,,,,,,,,,,,,,,,,QSNl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSNl,,,,,,,,,,,,,,,,,,,,,,,,,,QSNl,Never,No - Never,Strongly disagree,no,,QSNl,yes,1414,spam,1400/04/14-19:09:43,1400/04/14-19:11:21,2021-07-05 19:09:43,2021-07-05 19:11:21,98,1.6,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/N2R4?review_token=None,N2R4,زن,31,ایرانی,,دیپلم,خانه دار,فارس,قير,N2R4,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,N2R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,N2R4,,,,,,,,,,,,,,,,,,,,,,,,,,N2R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N2R4,,,,,,,,,,,,,,,,,,,,,,,,,,N2R4,A short time,Only when I have a cold or infection,I don't know,yes,seasonal allergy,N2R4,yes,1416,spam,1400/04/14-18:27:41,1400/04/14-18:30:37,2021-07-05 18:27:41,2021-07-05 18:30:37,176,2.9,1000,1416
https://survey.porsline.ir/n/k/7qvDfHG/47VE?review_token=None,47VE,مرد,37,ایرانی,,دیپلم,کارمند,فارس,نورآباد,47VE,بلی,بلی,خیر,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,47VE,,,,,,,,,,,,,,,,,,,,,,,,,,,,47VE,,,,,,,,,,,,,,,,,,,,,,,,,,47VE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47VE,,,,,,,,,,,,,,,,,,,,,,,,,,47VE,Never,No - Never,Strongly disagree,no,,47VE,yes,1414,spam,1400/04/17-10:28:17,1400/04/17-10:30:05,2021-07-08 10:28:17,2021-07-08 10:30:05,108,1.8,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/iVog?review_token=None,iVog,مرد,39,ایرانی,,دبیرستان,کارگر,فارس,مرودشت,iVog,بلی,بلی,بلی,خیر,خیر,خیر,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,iVog,,,,,,,,,,,,,,,,,,,,,,,,,,,,iVog,,,,,,,,,,,,,,,,,,,,,,,,,,iVog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iVog,,,,,,,,,,,,,,,,,,,,,,,,,,iVog,A short time,No - Never,Strongly disagree,no,,iVog,yes,1419,spam,1400/04/17-10:36:23,1400/04/17-10:40:23,2021-07-08 10:36:23,2021-07-08 10:40:23,240,4,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/SNwL?review_token=None,SNwL,زن,43,ایرانی,,ابتدایی,خانه دار,فارس,نورآباد,SNwL,نظری ندارم,نظری ندارم,بلی,خیر,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,SNwL,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNwL,,,,,,,,,,,,,,,,,,,,,,,,,,SNwL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNwL,,,,,,,,,,,,,,,,,,,,,,,,,,SNwL,Never,Only when I have a cold or infection,Strongly disagree,no,,SNwL,yes,1414,spam,1400/04/15-11:12:31,1400/04/15-11:14:40,2021-07-06 11:12:31,2021-07-06 11:14:40,129,2.1,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/Nk7j?review_token=None,Nk7j,مرد,25,ایرانی,,ابتدایی,آزاد,فارس,مرودشت,Nk7j,بلی,بلی,خیر,خیر,خیر,بلی,بلی,بلی,بلی کاملا بی ضرر است,خیر,اصلا مصرف نمیکنم,Nk7j,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nk7j,,,,,,,,,,,,,,,,,,,,,,,,,,Nk7j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nk7j,,,,,,,,,,,,,,,,,,,,,,,,,,Nk7j,A short time,Yes - A few days a month,Disagree,no,,Nk7j,yes,1419,spam,1400/04/17-11:18:25,1400/04/17-11:23:07,2021-07-08 11:18:25,2021-07-08 11:23:07,282,4.7,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/FF0B?review_token=None,FF0B,زن,20,ایرانی,,دیپلم,دانشجو,فارس,مرودشت,FF0B,بلی,بلی,بلی,بلی,بلی,بلی,بلی,خیر,بلی کاملا بی ضرر است,خیر,اصلا مصرف نمیکنم,FF0B,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF0B,,,,,,,,,,,,,,,,,,,,,,,,,,FF0B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF0B,,,,,,,,,,,,,,,,,,,,,,,,,,FF0B,Never,No - Never,Strongly disagree,no,,FF0B,yes,1419,spam,1400/04/17-09:38:20,1400/04/17-09:43:35,2021-07-08 09:38:20,2021-07-08 09:43:35,315,5.2,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/0XIZ?review_token=None,0XIZ,مرد,35,ایرانی,,دبیرستان,دنبال کار هستم,فارس,مرودشت,0XIZ,خیر,خیر,خیر,خیر,خیر,نظری ندارم,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,0XIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0XIZ,,,,,,,,,,,,,,,,,,,,,,,,,,0XIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0XIZ,,,,,,,,,,,,,,,,,,,,,,,,,,0XIZ,Never,No - Never,I don't know,no,,0XIZ,yes,1419,spam,1400/04/17-08:02:00,1400/04/17-08:06:43,2021-07-08 08:02:00,2021-07-08 08:06:43,283,4.7,1000,1419
https://survey.porsline.ir/n/k/7qvDfHG/o8bg?review_token=None,o8bg,زن,55,ایرانی,,نهضت,بازنشسته,فارس,نورآباد,o8bg,بلی,بلی,بلی,بلی,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,o8bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,o8bg,,,,,,,,,,,,,,,,,,,,,,,,,,o8bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o8bg,,,,,,,,,,,,,,,,,,,,,,,,,,o8bg,Never,Only when I have a cold or infection,Strongly disagree,no,,o8bg,yes,1414,spam,1400/04/17-17:40:37,1400/04/17-17:42:09,2021-07-08 17:40:37,2021-07-08 17:42:09,92,1.5,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/erCr?review_token=None,erCr,زن,46,ایرانی,,پیش دانشگاهی,خانه دار,فارس,فسا,erCr,نظری ندارم,نظری ندارم,بلی,خیر,خیر,بلی,نظری ندارم,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,erCr,,,,,,,,,,,,,,,,,,,,,,,,,,,,erCr,,,,,,,,,,,,,,,,,,,,,,,,,,erCr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erCr,,,,,,,,,,,,,,,,,,,,,,,,,,erCr,Never,Only when I have a cold or infection,I don't know,no,,erCr,yes,1412,spam,1400/04/14-21:52:34,1400/04/14-21:54:26,2021-07-05 21:52:34,2021-07-05 21:54:26,112,1.9,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/RBLF?review_token=None,RBLF,زن,27,ایرانی,,دیپلم,خانه دار,فارس,نورآباد,RBLF,خیر,خیر,بلی,خیر,خیر,بلی,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,RBLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBLF,,,,,,,,,,,,,,,,,,,,,,,,,,RBLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBLF,,,,,,,,,,,,,,,,,,,,,,,,,,RBLF,Never,No - Never,Strongly disagree,no,,RBLF,yes,1414,spam,1400/04/15-12:01:04,1400/04/15-12:02:40,2021-07-06 12:01:04,2021-07-06 12:02:40,96,1.6,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/zov9?review_token=None,zov9,مرد,68,ایرانی,,بدون تحصیلات,بازنشسته,فارس,نورآباد,zov9,بلی,بلی,بلی,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,zov9,,,,,,,,,,,,,,,,,,,,,,,,,,,,zov9,,,,,,,,,,,,,,,,,,,,,,,,,,zov9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zov9,,,,,,,,,,,,,,,,,,,,,,,,,,zov9,Never,No - Never,Strongly disagree,no,,zov9,yes,1414,spam,1400/04/15-12:15:12,1400/04/15-12:16:43,2021-07-06 12:15:12,2021-07-06 12:16:43,91,1.5,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/Y29p?review_token=None,Y29p,مرد,29,ایرانی,,کارشناسی ارشد (فوق لیسانس),کارمند,فارس,مرودشت,Y29p,بلی,بلی,بلی,بلی,خیر,نظری ندارم,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,Y29p,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y29p,,,,,,,,,,,,,,,,,,,,,,,,,,Y29p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y29p,,,,,,,,,,,,,,,,,,,,,,,,,,Y29p,Never,No - Never,Strongly disagree,no,,Y29p,yes,1410,spam,1400/04/15-16:10:28,1400/04/15-16:17:06,2021-07-06 16:10:28,2021-07-06 16:17:06,398,6.6,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/aYzU?review_token=None,aYzU,زن,54,ایرانی,,ابتدایی,خانه دار,فارس,مرودشت,aYzU,بلی,خیر,خیر,خیر,خیر,نظری ندارم,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,aYzU,,,,,,,,,,,,,,,,,,,,,,,,,,,,aYzU,,,,,,,,,,,,,,,,,,,,,,,,,,aYzU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aYzU,,,,,,,,,,,,,,,,,,,,,,,,,,aYzU,Never,Yes - A few days a month,Somewhat agree,yes,asthma,aYzU,yes,1410,spam,1400/04/15-16:27:36,1400/04/15-16:38:11,2021-07-06 16:27:36,2021-07-06 16:38:11,635,10.6,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/Q4Qt?review_token=None,Q4Qt,زن,18,ایرانی,,هنرستان,محصل,فارس,فسا,Q4Qt,بلی,بلی,بلی,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,Q4Qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4Qt,,,,,,,,,,,,,,,,,,,,,,,,,,Q4Qt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4Qt,,,,,,,,,,,,,,,,,,,,,,,,,,Q4Qt,Never,Only when I have a cold or infection,I don't know,no,,Q4Qt,yes,1412,spam,1400/04/15-17:25:59,1400/04/15-17:27:11,2021-07-06 17:25:59,2021-07-06 17:27:11,72,1.2,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/XgHR?review_token=None,XgHR,زن,39,ایرانی,,کارشناسی ( لیسانس),آزاد,فارس,نورآباد,XgHR,بلی,بلی,بلی,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,XgHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,XgHR,,,,,,,,,,,,,,,,,,,,,,,,,,XgHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XgHR,,,,,,,,,,,,,,,,,,,,,,,,,,XgHR,Never,No - Never,Strongly disagree,no,,XgHR,yes,1414,spam,1400/04/15-18:20:00,1400/04/15-18:23:12,2021-07-06 18:20:00,2021-07-06 18:23:12,192,3.2,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/sZBu?review_token=None,sZBu,مرد,21,ایرانی,,پیش دانشگاهی,دانشجو,فارس,فسا,sZBu,نظری ندارم,نظری ندارم,بلی,خیر,خیر,نظری ندارم,نظری ندارم,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,sZBu,,,,,,,,,,,,,,,,,,,,,,,,,,,,sZBu,,,,,,,,,,,,,,,,,,,,,,,,,,sZBu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sZBu,,,,,,,,,,,,,,,,,,,,,,,,,,sZBu,Never,Only when I have a cold or infection,I don't know,no,,sZBu,yes,1412,spam,1400/04/15-18:21:24,1400/04/15-18:23:14,2021-07-06 18:21:24,2021-07-06 18:23:14,110,1.8,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/POoC?review_token=None,POoC,زن,23,ایرانی,,پیش دانشگاهی,دانشجو,فارس,فسا,POoC,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,POoC,,,,,,,,,,,,,,,,,,,,,,,,,,,,POoC,,,,,,,,,,,,,,,,,,,,,,,,,,POoC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POoC,,,,,,,,,,,,,,,,,,,,,,,,,,POoC,Never,Only when I have a cold or infection,I don't know,no,,POoC,yes,1412,spam,1400/04/15-18:37:46,1400/04/15-18:39:58,2021-07-06 18:37:46,2021-07-06 18:39:58,132,2.2,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/vlGR?review_token=None,vlGR,زن,19,ایرانی,,دیپلم,آزاد,فارس,فسا,vlGR,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,vlGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,vlGR,,,,,,,,,,,,,,,,,,,,,,,,,,vlGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vlGR,,,,,,,,,,,,,,,,,,,,,,,,,,vlGR,Never,Only when I have a cold or infection,I don't know,no,,vlGR,yes,1412,spam,1400/04/15-18:51:28,1400/04/15-18:53:05,2021-07-06 18:51:28,2021-07-06 18:53:05,97,1.6,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/Zy2A?review_token=None,Zy2A,زن,37,ایرانی,,دبیرستان,خانه دار,فارس,فسا,Zy2A,خیر,خیر,بلی,خیر,خیر,بلی,بلی,نظری ندارم,ضرر دارد اما خیلی کم,بله,اصلا مصرف نمیکنم,Zy2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zy2A,,,,,,,,,,,,,,,,,,,,,,,,,,Zy2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zy2A,,,,,,,,,,,,,,,,,,,,,,,,,,Zy2A,Never,Only when I have a cold or infection,I don't know,no,,Zy2A,yes,1412,spam,1400/04/15-19:32:45,1400/04/15-19:35:34,2021-07-06 19:32:45,2021-07-06 19:35:34,169,2.8,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/XZOA?review_token=None,XZOA,زن,35,ایرانی,,دیپلم,خانه دار,فارس,قير,XZOA,خیر,بلی,خیر,بلی,خیر,بلی,بلی,خیر,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,XZOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,XZOA,,,,,,,,,,,,,,,,,,,,,,,,,,XZOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XZOA,,,,,,,,,,,,,,,,,,,,,,,,,,XZOA,Never,No - Never,Disagree,no,,XZOA,yes,1416,spam,1400/04/15-10:53:46,1400/04/15-10:59:00,2021-07-06 10:53:46,2021-07-06 10:59:00,314,5.2,1000,1416
https://survey.porsline.ir/n/k/7qvDfHG/ukc9?review_token=None,ukc9,زن,27,ایرانی,,دبیرستان,خانه دار,فارس,نورآباد,ukc9,نظری ندارم,نظری ندارم,بلی,بلی,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,ukc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukc9,,,,,,,,,,,,,,,,,,,,,,,,,,ukc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukc9,,,,,,,,,,,,,,,,,,,,,,,,,,ukc9,Never,No - Never,Strongly disagree,no,,ukc9,yes,1414,spam,1400/04/16-11:41:31,1400/04/16-11:44:43,2021-07-07 11:41:31,2021-07-07 11:44:43,192,3.2,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/kaun?review_token=None,kaun,زن,46,ایرانی,,کارشناسی ( لیسانس),خانه دار,فارس,مرودشت,kaun,بلی,بلی,خیر,خیر,خیر,خیر,بلی,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,kaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaun,,,,,,,,,,,,,,,,,,,,,,,,,,kaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaun,,,,,,,,,,,,,,,,,,,,,,,,,,kaun,Never,No - Never,Disagree,no,,kaun,yes,1410,spam,1400/04/16-15:57:55,1400/04/16-16:07:22,2021-07-07 15:57:55,2021-07-07 16:07:22,567,9.4,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/5Dkz?review_token=None,5Dkz,مرد,39,ایرانی,,ابتدایی,آزاد,فارس,شيراز,5Dkz,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,نظری ندارم,نظری ندارم,ضرر دارد اما خیلی کم,بله,اصلا مصرف نمیکنم,5Dkz,,,,,,,,,,,,,,,,,,,,,,,,,,,,5Dkz,,,,,,,,,,,,,,,,,,,,,,,,,,5Dkz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5Dkz,,,,,,,,,,,,,,,,,,,,,,,,,,5Dkz,Never,Only when I have a cold or infection,I don't know,no,,5Dkz,yes,1412,spam,1400/04/16-16:27:17,1400/04/16-16:29:08,2021-07-07 16:27:17,2021-07-07 16:29:08,111,1.9,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/KyBB?review_token=None,KyBB,مرد,51,ایرانی,,کارشناسی ارشد (فوق لیسانس),کارمند,فارس,مرودشت,KyBB,بلی,بلی,بلی,خیر,خیر,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,KyBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,KyBB,,,,,,,,,,,,,,,,,,,,,,,,,,KyBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KyBB,,,,,,,,,,,,,,,,,,,,,,,,,,KyBB,Never,Yes - A few days a month,Strongly disagree,no,,KyBB,yes,1410,spam,1400/04/16-16:47:23,1400/04/16-16:59:34,2021-07-07 16:47:23,2021-07-07 16:59:34,731,12.2,1000,1410
https://survey.porsline.ir/n/k/7qvDfHG/MTxY?review_token=None,MTxY,زن,21,ایرانی,,راهنمایی,خانه دار,فارس,نورآباد,MTxY,نظری ندارم,نظری ندارم,خیر,خیر,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,MTxY,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTxY,,,,,,,,,,,,,,,,,,,,,,,,,,MTxY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTxY,,,,,,,,,,,,,,,,,,,,,,,,,,MTxY,Never,No - Never,Strongly disagree,no,,MTxY,yes,1414,spam,1400/04/16-17:37:38,1400/04/16-17:39:10,2021-07-07 17:37:38,2021-07-07 17:39:10,92,1.5,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/wnBa?review_token=None,wnBa,مرد,60,ایرانی,,بدون تحصیلات,کارگر,فارس,نورآباد,wnBa,بلی,بلی,بلی,بلی,خیر,بلی,بلی,نظری ندارم,فرقی با سنتی ندارد,خیر,اصلا مصرف نمیکنم,wnBa,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnBa,,,,,,,,,,,,,,,,,,,,,,,,,,wnBa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wnBa,,,,,,,,,,,,,,,,,,,,,,,,,,wnBa,Never,Yes - A few days a month,Somewhat agree,no,,wnBa,yes,1414,spam,1400/04/16-18:36:47,1400/04/16-18:38:44,2021-07-07 18:36:47,2021-07-07 18:38:44,117,1.9,1000,1414
https://survey.porsline.ir/n/k/7qvDfHG/U0HK?review_token=None,U0HK,زن,28,ایرانی,,پیش دانشگاهی,خانه دار,فارس,كازرون,U0HK,بلی,بلی,خیر,خیر,خیر,نظری ندارم,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,U0HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,U0HK,,,,,,,,,,,,,,,,,,,,,,,,,,U0HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U0HK,,,,,,,,,,,,,,,,,,,,,,,,,,U0HK,Never,No - Never,I don't know,no,,U0HK,yes,1411,spam,1400/04/08-18:06:17,1400/04/08-18:08:18,2021-06-29 18:06:17,2021-06-29 18:08:18,121,2,1000,1411
https://survey.porsline.ir/n/k/7qvDfHG/g8OT?review_token=None,g8OT,زن,58,ایرانی,,ابتدایی,خانه دار,فارس,فسا,g8OT,خیر,خیر,بلی,خیر,بلی,خیر,بلی,خیر,فرقی با سنتی ندارد,بله,اصلا مصرف نمیکنم,g8OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,g8OT,,,,,,,,,,,,,,,,,,,,,,,,,,g8OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g8OT,,,,,,,,,,,,,,,,,,,,,,,,,,g8OT,Sometimes,No - Never,I don't know,no,,g8OT,yes,1412,spam,1400/04/08-17:51:06,1400/04/08-17:59:40,2021-06-29 17:51:06,2021-06-29 17:59:40,514,8.6,1000,1412
https://survey.porsline.ir/n/k/7qvDfHG/4sDh?review_token=None,4sDh,زن,50,ایرانی,,ابتدایی,کارگر,فارس,مرودشت,4sDh,بلی,بلی,بلی,خیر,خیر,بلی,خیر,خیر,ضرر دارد اما خیلی کم,خیر,اصلا مصرف نمیکنم,4sDh,,,,,,,,,,,,,,,,,,,,,,,,,,,,4sDh,,,,,,,,,,,,,,,,,,,,,,,,,,4sDh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4sDh,,,,,,,,,,,,,,,,,,,,,,,,,,4sDh,Never,No - Never,Disagree,no,,4sDh,yes,1419,spam,1400/04/17-10:55:40,1400/04/17-11:00:13,2021-07-08 10:55:40,2021-07-08 11:00:13,273,4.5,1000,1419
